Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
23-05-28,52631028,dw,top_control,LG,quadwash,LDP6797ST,,ci,retail,leons,,Negative,maintain,Durability,Ice maker stopped working and so did large ice cubes.,[ Ice maker broke within 6 months. ] || ---------------- || Ice maker stopped working and so did large ice cubes. Parts have been ordered and I'm waiting for the repairs it's been over 2 weeks. LG repair place schedules the day before and you can't schedule for a day when it's good for you. MGR repair store. I'm very unsatisfied and disappointed.,[ Ice maker broke within 6 months. ] || ---------------- || Ice maker stopped working and so did large ice cubes. Parts have been ordered and I'm waiting for the repairs it's been over 2 weeks. LG repair place schedules the day before and you can't schedule for a day when it's good for you. MGR repair store. I'm very unsatisfied and disappointed.,,,1.0
23-05-28,52631028,dw,top_control,LG,quadwash,LDP6797ST,,ci,retail,leons,,Negative,maintain,Service,Parts have been ordered and I'm waiting for the repairs it's been over 2 weeks.,[ Ice maker broke within 6 months. ] || ---------------- || Ice maker stopped working and so did large ice cubes. Parts have been ordered and I'm waiting for the repairs it's been over 2 weeks. LG repair place schedules the day before and you can't schedule for a day when it's good for you. MGR repair store. I'm very unsatisfied and disappointed.,[ Ice maker broke within 6 months. ] || ---------------- || Ice maker stopped working and so did large ice cubes. Parts have been ordered and I'm waiting for the repairs it's been over 2 weeks. LG repair place schedules the day before and you can't schedule for a day when it's good for you. MGR repair store. I'm very unsatisfied and disappointed.,,,1.0
23-05-28,52631028,dw,top_control,LG,quadwash,LDP6797ST,,ci,retail,leons,,Neutral,maintain,Service,LG repair place schedules the day before and you can't schedule for a day when it's good for you.,[ Ice maker broke within 6 months. ] || ---------------- || Ice maker stopped working and so did large ice cubes. Parts have been ordered and I'm waiting for the repairs it's been over 2 weeks. LG repair place schedules the day before and you can't schedule for a day when it's good for you. MGR repair store. I'm very unsatisfied and disappointed.,[ Ice maker broke within 6 months. ] || ---------------- || Ice maker stopped working and so did large ice cubes. Parts have been ordered and I'm waiting for the repairs it's been over 2 weeks. LG repair place schedules the day before and you can't schedule for a day when it's good for you. MGR repair store. I'm very unsatisfied and disappointed.,,,1.0
23-05-28,52631028,dw,top_control,LG,quadwash,LDP6797ST,,ci,retail,leons,,Neutral,maintain,Service,MGR repair store.,[ Ice maker broke within 6 months. ] || ---------------- || Ice maker stopped working and so did large ice cubes. Parts have been ordered and I'm waiting for the repairs it's been over 2 weeks. LG repair place schedules the day before and you can't schedule for a day when it's good for you. MGR repair store. I'm very unsatisfied and disappointed.,[ Ice maker broke within 6 months. ] || ---------------- || Ice maker stopped working and so did large ice cubes. Parts have been ordered and I'm waiting for the repairs it's been over 2 weeks. LG repair place schedules the day before and you can't schedule for a day when it's good for you. MGR repair store. I'm very unsatisfied and disappointed.,,,1.0
23-05-28,52631028,dw,top_control,LG,quadwash,LDP6797ST,,ci,retail,leons,,Very Negative,use,,I'm very unsatisfied and disappointed.,[ Ice maker broke within 6 months. ] || ---------------- || Ice maker stopped working and so did large ice cubes. Parts have been ordered and I'm waiting for the repairs it's been over 2 weeks. LG repair place schedules the day before and you can't schedule for a day when it's good for you. MGR repair store. I'm very unsatisfied and disappointed.,[ Ice maker broke within 6 months. ] || ---------------- || Ice maker stopped working and so did large ice cubes. Parts have been ordered and I'm waiting for the repairs it's been over 2 weeks. LG repair place schedules the day before and you can't schedule for a day when it's good for you. MGR repair store. I'm very unsatisfied and disappointed.,,,1.0
23-05-28,52633518,dw,top_control,BOSCH,800_series,SHX78B75UC,,ci,retail,thebrick,,Very Positive,use,Noise_Vibration,With out a doubt one of the quietest dishwashers ever owned.,"[ SS 800 dishwasher ] || ---------------- || With out a doubt one of the quietest dishwashers ever owned. Dishes squeaky clean and sanitized,which is very reassuring.I would not hesitate to recommend this unit to anyone interested in a new dishwasher.And I have !","[ SS 800 dishwasher ] || ---------------- || With out a doubt one of the quietest dishwashers ever owned.  Dishes squeaky clean and sanitized,which is very reassuring.I would not hesitate to recommend this unit to anyone interested in a new dishwasher.And I have !",,,5.0
23-05-28,52633518,dw,top_control,BOSCH,800_series,SHX78B75UC,,ci,retail,thebrick,,Positive,use,Performance_Washing,"Dishes squeaky clean and sanitized,which is very reassuring.","[ SS 800 dishwasher ] || ---------------- || With out a doubt one of the quietest dishwashers ever owned. Dishes squeaky clean and sanitized,which is very reassuring.I would not hesitate to recommend this unit to anyone interested in a new dishwasher.And I have !","[ SS 800 dishwasher ] || ---------------- || With out a doubt one of the quietest dishwashers ever owned.  Dishes squeaky clean and sanitized,which is very reassuring.I would not hesitate to recommend this unit to anyone interested in a new dishwasher.And I have !",,,5.0
23-05-28,52633518,dw,top_control,BOSCH,800_series,SHX78B75UC,,ci,retail,thebrick,,Very Positive,use,,I would not hesitate to recommend this unit to anyone interested in a new dishwasher.,"[ SS 800 dishwasher ] || ---------------- || With out a doubt one of the quietest dishwashers ever owned. Dishes squeaky clean and sanitized,which is very reassuring.I would not hesitate to recommend this unit to anyone interested in a new dishwasher.And I have !","[ SS 800 dishwasher ] || ---------------- || With out a doubt one of the quietest dishwashers ever owned.  Dishes squeaky clean and sanitized,which is very reassuring.I would not hesitate to recommend this unit to anyone interested in a new dishwasher.And I have !",,,5.0
23-05-28,52633518,dw,top_control,BOSCH,800_series,SHX78B75UC,,ci,retail,thebrick,,Neutral,,,And I have !,"[ SS 800 dishwasher ] || ---------------- || With out a doubt one of the quietest dishwashers ever owned. Dishes squeaky clean and sanitized,which is very reassuring.I would not hesitate to recommend this unit to anyone interested in a new dishwasher.And I have !","[ SS 800 dishwasher ] || ---------------- || With out a doubt one of the quietest dishwashers ever owned.  Dishes squeaky clean and sanitized,which is very reassuring.I would not hesitate to recommend this unit to anyone interested in a new dishwasher.And I have !",,,5.0
23-05-28,69488356,dw,top_control,LG,quadwash,LDPS6762S,,us,retail,bestbuy,,Positive,"onboard,use",Delivery_Installation,Very quietlov the LG dishwasherAnd the man who installed wasPhenomenal,[ Lov' the LG ] || ---------------- || Very quietlov the LG dishwasherAnd the man who installed wasPhenomenal,[ Lov’ the LG ] || ---------------- || [This review was collected as part of a promotion.] Very quietlov the LG dishwasherAnd the man who installed wasPhenomenal,Verified,,5.0
23-05-28,69488356,dw,top_control,LG,quadwash,LDPS6762S,,us,retail,bestbuy,,Positive,"onboard,use",Noise_Vibration,Very quietlov the LG dishwasherAnd the man who installed wasPhenomenal,[ Lov' the LG ] || ---------------- || Very quietlov the LG dishwasherAnd the man who installed wasPhenomenal,[ Lov’ the LG ] || ---------------- || [This review was collected as part of a promotion.] Very quietlov the LG dishwasherAnd the man who installed wasPhenomenal,Verified,,5.0
23-05-28,52641123,dw,top_control,BOSCH,4_series,SPV4EMX21E,EU,es,retail,mediamarkt_es,,Neutral,,,(This review was collected through a promotion.),"[ enchanted ] || ---------------- || (This review was collected through a promotion.) Very good design and advanced technology, we love it","[ Encantados ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Diseño muy bueno y tecnologia avanzada, nos encanta",,,5.0
23-05-28,52641123,dw,top_control,BOSCH,4_series,SPV4EMX21E,EU,es,retail,mediamarkt_es,,Positive,use,Design,"Very good design and advanced technology, we love it","[ enchanted ] || ---------------- || (This review was collected through a promotion.) Very good design and advanced technology, we love it","[ Encantados ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Diseño muy bueno y tecnologia avanzada, nos encanta",,,5.0
23-05-28,79155526,dw,top_control,SAMSUNG,DW80R9950U,DW80R9950U,,us,retail,bestbuy,,Very Negative,use,,Beware buying this dishwasher.,"[ Worst dishwasher ever ] || ---------------- || Beware buying this dishwasher. It has been just a year and I have had so many issues. It shows the LC error every month, After number of complaints the samsung maintenance team did come over, the problem was solved for kne month and then started again. Everytime it shows the LC error, I have to shut down the machine for 2 days before I can start. I am finally theoqing away this dishwasher for another dishwasher from Bosch. PLEASE DONT BUY","[ Worst dishwasher ever ] || ---------------- || [This review was collected as part of a promotion.] Beware buying this dishwasher. It has been just a year and I have had so many issues. It shows the LC error every month, After number of complaints the samsung maintenance team did come over, the problem was solved for kne month and then started again. Everytime it shows the LC error, I have to shut down the machine for 2 days before I can start.  I am finally theoqing away this dishwasher for another dishwasher from Bosch. PLEASE DONT BUY",Verified,,1.0
23-05-28,79155526,dw,top_control,SAMSUNG,DW80R9950U,DW80R9950U,,us,retail,bestbuy,,Negative,maintain,Durability,It has been just a year and I have had so many issues.,"[ Worst dishwasher ever ] || ---------------- || Beware buying this dishwasher. It has been just a year and I have had so many issues. It shows the LC error every month, After number of complaints the samsung maintenance team did come over, the problem was solved for kne month and then started again. Everytime it shows the LC error, I have to shut down the machine for 2 days before I can start. I am finally theoqing away this dishwasher for another dishwasher from Bosch. PLEASE DONT BUY","[ Worst dishwasher ever ] || ---------------- || [This review was collected as part of a promotion.] Beware buying this dishwasher. It has been just a year and I have had so many issues. It shows the LC error every month, After number of complaints the samsung maintenance team did come over, the problem was solved for kne month and then started again. Everytime it shows the LC error, I have to shut down the machine for 2 days before I can start.  I am finally theoqing away this dishwasher for another dishwasher from Bosch. PLEASE DONT BUY",Verified,,1.0
23-05-28,79155526,dw,top_control,SAMSUNG,DW80R9950U,DW80R9950U,,us,retail,bestbuy,,Negative,maintain,,"It shows the LC error every month, After number of complaints the samsung maintenance team did come over, the problem was solved for kne month and then started again.","[ Worst dishwasher ever ] || ---------------- || Beware buying this dishwasher. It has been just a year and I have had so many issues. It shows the LC error every month, After number of complaints the samsung maintenance team did come over, the problem was solved for kne month and then started again. Everytime it shows the LC error, I have to shut down the machine for 2 days before I can start. I am finally theoqing away this dishwasher for another dishwasher from Bosch. PLEASE DONT BUY","[ Worst dishwasher ever ] || ---------------- || [This review was collected as part of a promotion.] Beware buying this dishwasher. It has been just a year and I have had so many issues. It shows the LC error every month, After number of complaints the samsung maintenance team did come over, the problem was solved for kne month and then started again. Everytime it shows the LC error, I have to shut down the machine for 2 days before I can start.  I am finally theoqing away this dishwasher for another dishwasher from Bosch. PLEASE DONT BUY",Verified,,1.0
23-05-28,79155526,dw,top_control,SAMSUNG,DW80R9950U,DW80R9950U,,us,retail,bestbuy,,Negative,maintain,Durability,"Everytime it shows the LC error, I have to shut down the machine for 2 days before I can start.","[ Worst dishwasher ever ] || ---------------- || Beware buying this dishwasher. It has been just a year and I have had so many issues. It shows the LC error every month, After number of complaints the samsung maintenance team did come over, the problem was solved for kne month and then started again. Everytime it shows the LC error, I have to shut down the machine for 2 days before I can start. I am finally theoqing away this dishwasher for another dishwasher from Bosch. PLEASE DONT BUY","[ Worst dishwasher ever ] || ---------------- || [This review was collected as part of a promotion.] Beware buying this dishwasher. It has been just a year and I have had so many issues. It shows the LC error every month, After number of complaints the samsung maintenance team did come over, the problem was solved for kne month and then started again. Everytime it shows the LC error, I have to shut down the machine for 2 days before I can start.  I am finally theoqing away this dishwasher for another dishwasher from Bosch. PLEASE DONT BUY",Verified,,1.0
23-05-28,79155526,dw,top_control,SAMSUNG,DW80R9950U,DW80R9950U,,us,retail,bestbuy,,Neutral,"replace,use",,I am finally theoqing away this dishwasher for another dishwasher from Bosch.,"[ Worst dishwasher ever ] || ---------------- || Beware buying this dishwasher. It has been just a year and I have had so many issues. It shows the LC error every month, After number of complaints the samsung maintenance team did come over, the problem was solved for kne month and then started again. Everytime it shows the LC error, I have to shut down the machine for 2 days before I can start. I am finally theoqing away this dishwasher for another dishwasher from Bosch. PLEASE DONT BUY","[ Worst dishwasher ever ] || ---------------- || [This review was collected as part of a promotion.] Beware buying this dishwasher. It has been just a year and I have had so many issues. It shows the LC error every month, After number of complaints the samsung maintenance team did come over, the problem was solved for kne month and then started again. Everytime it shows the LC error, I have to shut down the machine for 2 days before I can start.  I am finally theoqing away this dishwasher for another dishwasher from Bosch. PLEASE DONT BUY",Verified,,1.0
23-05-28,79155526,dw,top_control,SAMSUNG,DW80R9950U,DW80R9950U,,us,retail,bestbuy,,Very Negative,,,PLEASE DONT BUY,"[ Worst dishwasher ever ] || ---------------- || Beware buying this dishwasher. It has been just a year and I have had so many issues. It shows the LC error every month, After number of complaints the samsung maintenance team did come over, the problem was solved for kne month and then started again. Everytime it shows the LC error, I have to shut down the machine for 2 days before I can start. I am finally theoqing away this dishwasher for another dishwasher from Bosch. PLEASE DONT BUY","[ Worst dishwasher ever ] || ---------------- || [This review was collected as part of a promotion.] Beware buying this dishwasher. It has been just a year and I have had so many issues. It shows the LC error every month, After number of complaints the samsung maintenance team did come over, the problem was solved for kne month and then started again. Everytime it shows the LC error, I have to shut down the machine for 2 days before I can start.  I am finally theoqing away this dishwasher for another dishwasher from Bosch. PLEASE DONT BUY",Verified,,1.0
23-05-28,79155528,dw,top_control,SAMSUNG,DW80R9950U,DW80R9950U,,us,retail,bestbuy,,Positive,use,,So far we love this dishwasher.,[ Wow! Really Nice! ] || ---------------- || So far we love this dishwasher. It gets things so clean and holds a lot. There are so many ways to arrange the dishes. We put the utensils on the 3rd rack and don't use the utensil baskets. The AutoRelease try works great. It is nice it uses air instead of a heating coil at the bottom so plastics can go most anywhere. The linear wash it nice. Jets spay at the bar that moves and reflects water up at the dishes.,[ Wow!  Really Nice! ] || ---------------- || [This review was collected as part of a promotion.] So far we love this dishwasher.  It gets things so clean and holds a lot.  There are so many ways to arrange the dishes.  We put the utensils on the 3rd rack and don't use the utensil baskets. The AutoRelease try works great. It is nice it uses air instead of a heating coil at the bottom so plastics can go most anywhere.  The linear wash it nice.  Jets spay at the bar that moves and reflects water up at the dishes.,Verified,,5.0
23-05-28,79155528,dw,top_control,SAMSUNG,DW80R9950U,DW80R9950U,,us,retail,bestbuy,,Positive,use,Design,It gets things so clean and holds a lot.,[ Wow! Really Nice! ] || ---------------- || So far we love this dishwasher. It gets things so clean and holds a lot. There are so many ways to arrange the dishes. We put the utensils on the 3rd rack and don't use the utensil baskets. The AutoRelease try works great. It is nice it uses air instead of a heating coil at the bottom so plastics can go most anywhere. The linear wash it nice. Jets spay at the bar that moves and reflects water up at the dishes.,[ Wow!  Really Nice! ] || ---------------- || [This review was collected as part of a promotion.] So far we love this dishwasher.  It gets things so clean and holds a lot.  There are so many ways to arrange the dishes.  We put the utensils on the 3rd rack and don't use the utensil baskets. The AutoRelease try works great. It is nice it uses air instead of a heating coil at the bottom so plastics can go most anywhere.  The linear wash it nice.  Jets spay at the bar that moves and reflects water up at the dishes.,Verified,,5.0
23-05-28,79155528,dw,top_control,SAMSUNG,DW80R9950U,DW80R9950U,,us,retail,bestbuy,,Positive,use,Performance_Washing,It gets things so clean and holds a lot.,[ Wow! Really Nice! ] || ---------------- || So far we love this dishwasher. It gets things so clean and holds a lot. There are so many ways to arrange the dishes. We put the utensils on the 3rd rack and don't use the utensil baskets. The AutoRelease try works great. It is nice it uses air instead of a heating coil at the bottom so plastics can go most anywhere. The linear wash it nice. Jets spay at the bar that moves and reflects water up at the dishes.,[ Wow!  Really Nice! ] || ---------------- || [This review was collected as part of a promotion.] So far we love this dishwasher.  It gets things so clean and holds a lot.  There are so many ways to arrange the dishes.  We put the utensils on the 3rd rack and don't use the utensil baskets. The AutoRelease try works great. It is nice it uses air instead of a heating coil at the bottom so plastics can go most anywhere.  The linear wash it nice.  Jets spay at the bar that moves and reflects water up at the dishes.,Verified,,5.0
23-05-28,79155528,dw,top_control,SAMSUNG,DW80R9950U,DW80R9950U,,us,retail,bestbuy,,Neutral,use,Easy_Use,There are so many ways to arrange the dishes.,[ Wow! Really Nice! ] || ---------------- || So far we love this dishwasher. It gets things so clean and holds a lot. There are so many ways to arrange the dishes. We put the utensils on the 3rd rack and don't use the utensil baskets. The AutoRelease try works great. It is nice it uses air instead of a heating coil at the bottom so plastics can go most anywhere. The linear wash it nice. Jets spay at the bar that moves and reflects water up at the dishes.,[ Wow!  Really Nice! ] || ---------------- || [This review was collected as part of a promotion.] So far we love this dishwasher.  It gets things so clean and holds a lot.  There are so many ways to arrange the dishes.  We put the utensils on the 3rd rack and don't use the utensil baskets. The AutoRelease try works great. It is nice it uses air instead of a heating coil at the bottom so plastics can go most anywhere.  The linear wash it nice.  Jets spay at the bar that moves and reflects water up at the dishes.,Verified,,5.0
23-05-28,79155528,dw,top_control,SAMSUNG,DW80R9950U,DW80R9950U,,us,retail,bestbuy,,Neutral,use,Easy_Use,We put the utensils on the 3rd rack and don't use the utensil baskets.,[ Wow! Really Nice! ] || ---------------- || So far we love this dishwasher. It gets things so clean and holds a lot. There are so many ways to arrange the dishes. We put the utensils on the 3rd rack and don't use the utensil baskets. The AutoRelease try works great. It is nice it uses air instead of a heating coil at the bottom so plastics can go most anywhere. The linear wash it nice. Jets spay at the bar that moves and reflects water up at the dishes.,[ Wow!  Really Nice! ] || ---------------- || [This review was collected as part of a promotion.] So far we love this dishwasher.  It gets things so clean and holds a lot.  There are so many ways to arrange the dishes.  We put the utensils on the 3rd rack and don't use the utensil baskets. The AutoRelease try works great. It is nice it uses air instead of a heating coil at the bottom so plastics can go most anywhere.  The linear wash it nice.  Jets spay at the bar that moves and reflects water up at the dishes.,Verified,,5.0
23-05-28,79155528,dw,top_control,SAMSUNG,DW80R9950U,DW80R9950U,,us,retail,bestbuy,,Positive,,Easy_Use,The AutoRelease try works great.,[ Wow! Really Nice! ] || ---------------- || So far we love this dishwasher. It gets things so clean and holds a lot. There are so many ways to arrange the dishes. We put the utensils on the 3rd rack and don't use the utensil baskets. The AutoRelease try works great. It is nice it uses air instead of a heating coil at the bottom so plastics can go most anywhere. The linear wash it nice. Jets spay at the bar that moves and reflects water up at the dishes.,[ Wow!  Really Nice! ] || ---------------- || [This review was collected as part of a promotion.] So far we love this dishwasher.  It gets things so clean and holds a lot.  There are so many ways to arrange the dishes.  We put the utensils on the 3rd rack and don't use the utensil baskets. The AutoRelease try works great. It is nice it uses air instead of a heating coil at the bottom so plastics can go most anywhere.  The linear wash it nice.  Jets spay at the bar that moves and reflects water up at the dishes.,Verified,,5.0
23-05-28,79155528,dw,top_control,SAMSUNG,DW80R9950U,DW80R9950U,,us,retail,bestbuy,,Positive,use,,It is nice it uses air instead of a heating coil at the bottom so plastics can go most anywhere.,[ Wow! Really Nice! ] || ---------------- || So far we love this dishwasher. It gets things so clean and holds a lot. There are so many ways to arrange the dishes. We put the utensils on the 3rd rack and don't use the utensil baskets. The AutoRelease try works great. It is nice it uses air instead of a heating coil at the bottom so plastics can go most anywhere. The linear wash it nice. Jets spay at the bar that moves and reflects water up at the dishes.,[ Wow!  Really Nice! ] || ---------------- || [This review was collected as part of a promotion.] So far we love this dishwasher.  It gets things so clean and holds a lot.  There are so many ways to arrange the dishes.  We put the utensils on the 3rd rack and don't use the utensil baskets. The AutoRelease try works great. It is nice it uses air instead of a heating coil at the bottom so plastics can go most anywhere.  The linear wash it nice.  Jets spay at the bar that moves and reflects water up at the dishes.,Verified,,5.0
23-05-28,79155528,dw,top_control,SAMSUNG,DW80R9950U,DW80R9950U,,us,retail,bestbuy,,Positive,use,Performance_Washing,The linear wash it nice.,[ Wow! Really Nice! ] || ---------------- || So far we love this dishwasher. It gets things so clean and holds a lot. There are so many ways to arrange the dishes. We put the utensils on the 3rd rack and don't use the utensil baskets. The AutoRelease try works great. It is nice it uses air instead of a heating coil at the bottom so plastics can go most anywhere. The linear wash it nice. Jets spay at the bar that moves and reflects water up at the dishes.,[ Wow!  Really Nice! ] || ---------------- || [This review was collected as part of a promotion.] So far we love this dishwasher.  It gets things so clean and holds a lot.  There are so many ways to arrange the dishes.  We put the utensils on the 3rd rack and don't use the utensil baskets. The AutoRelease try works great. It is nice it uses air instead of a heating coil at the bottom so plastics can go most anywhere.  The linear wash it nice.  Jets spay at the bar that moves and reflects water up at the dishes.,Verified,,5.0
23-05-28,79155528,dw,top_control,SAMSUNG,DW80R9950U,DW80R9950U,,us,retail,bestbuy,,Neutral,use,Durability,Jets spay at the bar that moves and reflects water up at the dishes.,[ Wow! Really Nice! ] || ---------------- || So far we love this dishwasher. It gets things so clean and holds a lot. There are so many ways to arrange the dishes. We put the utensils on the 3rd rack and don't use the utensil baskets. The AutoRelease try works great. It is nice it uses air instead of a heating coil at the bottom so plastics can go most anywhere. The linear wash it nice. Jets spay at the bar that moves and reflects water up at the dishes.,[ Wow!  Really Nice! ] || ---------------- || [This review was collected as part of a promotion.] So far we love this dishwasher.  It gets things so clean and holds a lot.  There are so many ways to arrange the dishes.  We put the utensils on the 3rd rack and don't use the utensil baskets. The AutoRelease try works great. It is nice it uses air instead of a heating coil at the bottom so plastics can go most anywhere.  The linear wash it nice.  Jets spay at the bar that moves and reflects water up at the dishes.,Verified,,5.0
23-05-28,75437313,dw,front_control,BOSCH,2_series,SMS2ITW01A,ASIA,au,retail,bosch_home_au,,Positive,use,,I love my new dishwasher.,[ Bosch Series 2 ] || ---------------- || I love my new dishwasher. It is so much quieter than my old one. I particularly love that it has extra drying time for hard to dry pieces and I can delay the start time which has been very helpful. Thank you Bosch for the dishwasher.,[ Bosch Series 2 ] || ---------------- || I love my new dishwasher. It is so much quieter than my old one. I particularly love that it has extra drying time for hard to dry pieces and I can delay the start time which has been very helpful. Thank you Bosch for the dishwasher.,Not verified,,5.0
23-05-28,75437313,dw,front_control,BOSCH,2_series,SMS2ITW01A,ASIA,au,retail,bosch_home_au,,Positive,use,Noise_Vibration,It is so much quieter than my old one.,[ Bosch Series 2 ] || ---------------- || I love my new dishwasher. It is so much quieter than my old one. I particularly love that it has extra drying time for hard to dry pieces and I can delay the start time which has been very helpful. Thank you Bosch for the dishwasher.,[ Bosch Series 2 ] || ---------------- || I love my new dishwasher. It is so much quieter than my old one. I particularly love that it has extra drying time for hard to dry pieces and I can delay the start time which has been very helpful. Thank you Bosch for the dishwasher.,Not verified,,5.0
23-05-28,75437313,dw,front_control,BOSCH,2_series,SMS2ITW01A,ASIA,au,retail,bosch_home_au,,Positive,use,Easy_Use,I particularly love that it has extra drying time for hard to dry pieces and I can delay the start time which has been very helpful.,[ Bosch Series 2 ] || ---------------- || I love my new dishwasher. It is so much quieter than my old one. I particularly love that it has extra drying time for hard to dry pieces and I can delay the start time which has been very helpful. Thank you Bosch for the dishwasher.,[ Bosch Series 2 ] || ---------------- || I love my new dishwasher. It is so much quieter than my old one. I particularly love that it has extra drying time for hard to dry pieces and I can delay the start time which has been very helpful. Thank you Bosch for the dishwasher.,Not verified,,5.0
23-05-28,75437313,dw,front_control,BOSCH,2_series,SMS2ITW01A,ASIA,au,retail,bosch_home_au,,Positive,use,Performance_Drying,I particularly love that it has extra drying time for hard to dry pieces and I can delay the start time which has been very helpful.,[ Bosch Series 2 ] || ---------------- || I love my new dishwasher. It is so much quieter than my old one. I particularly love that it has extra drying time for hard to dry pieces and I can delay the start time which has been very helpful. Thank you Bosch for the dishwasher.,[ Bosch Series 2 ] || ---------------- || I love my new dishwasher. It is so much quieter than my old one. I particularly love that it has extra drying time for hard to dry pieces and I can delay the start time which has been very helpful. Thank you Bosch for the dishwasher.,Not verified,,5.0
23-05-28,75437313,dw,front_control,BOSCH,2_series,SMS2ITW01A,ASIA,au,retail,bosch_home_au,,Positive,use,Delivery_Installation,Thank you Bosch for the dishwasher.,[ Bosch Series 2 ] || ---------------- || I love my new dishwasher. It is so much quieter than my old one. I particularly love that it has extra drying time for hard to dry pieces and I can delay the start time which has been very helpful. Thank you Bosch for the dishwasher.,[ Bosch Series 2 ] || ---------------- || I love my new dishwasher. It is so much quieter than my old one. I particularly love that it has extra drying time for hard to dry pieces and I can delay the start time which has been very helpful. Thank you Bosch for the dishwasher.,Not verified,,5.0
23-05-28,75437313,dw,front_control,BOSCH,2_series,SMS2ITW01A,ASIA,au,retail,bosch_home_au,,Positive,use,Service,Thank you Bosch for the dishwasher.,[ Bosch Series 2 ] || ---------------- || I love my new dishwasher. It is so much quieter than my old one. I particularly love that it has extra drying time for hard to dry pieces and I can delay the start time which has been very helpful. Thank you Bosch for the dishwasher.,[ Bosch Series 2 ] || ---------------- || I love my new dishwasher. It is so much quieter than my old one. I particularly love that it has extra drying time for hard to dry pieces and I can delay the start time which has been very helpful. Thank you Bosch for the dishwasher.,Not verified,,5.0
23-05-28,52703616,dw,front_control,MIDEA,V8,V8,ASIA,cn,retail,jd,,Neutral,deliver,Delivery_Installation,I placed an order at noon yesterday and received the goods today.,"I placed an order at noon yesterday and received the goods today. I was worried that I couldn’t choose a satisfactory smoke stove. I suddenly saw this combination. It has a range of hoods, stoves, and dishwashers. It’s just that the carpenter is still working, and the machine has not been installed yet. There is no way to show it, but the overall price, quality, and functions are still very satisfactory.",昨天中午下单今天就收到货啦，之前还愁没选到满意的烟灶，突然看见这个组合，烟机灶具洗碗机都有啦，就是木工师傅现在还在施工，机器暂时还没有安装没办法展示，价格、质量、功能这些总体还是很满意。,,,5.0
23-05-28,52703616,dw,front_control,MIDEA,V8,V8,ASIA,cn,retail,jd,,Negative,use,,I was worried that I couldn’t choose a satisfactory smoke stove.,"I placed an order at noon yesterday and received the goods today. I was worried that I couldn’t choose a satisfactory smoke stove. I suddenly saw this combination. It has a range of hoods, stoves, and dishwashers. It’s just that the carpenter is still working, and the machine has not been installed yet. There is no way to show it, but the overall price, quality, and functions are still very satisfactory.",昨天中午下单今天就收到货啦，之前还愁没选到满意的烟灶，突然看见这个组合，烟机灶具洗碗机都有啦，就是木工师傅现在还在施工，机器暂时还没有安装没办法展示，价格、质量、功能这些总体还是很满意。,,,5.0
23-05-28,52703616,dw,front_control,MIDEA,V8,V8,ASIA,cn,retail,jd,,Neutral,aware,,I suddenly saw this combination.,"I placed an order at noon yesterday and received the goods today. I was worried that I couldn’t choose a satisfactory smoke stove. I suddenly saw this combination. It has a range of hoods, stoves, and dishwashers. It’s just that the carpenter is still working, and the machine has not been installed yet. There is no way to show it, but the overall price, quality, and functions are still very satisfactory.",昨天中午下单今天就收到货啦，之前还愁没选到满意的烟灶，突然看见这个组合，烟机灶具洗碗机都有啦，就是木工师傅现在还在施工，机器暂时还没有安装没办法展示，价格、质量、功能这些总体还是很满意。,,,5.0
23-05-28,52703616,dw,front_control,MIDEA,V8,V8,ASIA,cn,retail,jd,,Neutral,use,,"It has a range of hoods, stoves, and dishwashers.","I placed an order at noon yesterday and received the goods today. I was worried that I couldn’t choose a satisfactory smoke stove. I suddenly saw this combination. It has a range of hoods, stoves, and dishwashers. It’s just that the carpenter is still working, and the machine has not been installed yet. There is no way to show it, but the overall price, quality, and functions are still very satisfactory.",昨天中午下单今天就收到货啦，之前还愁没选到满意的烟灶，突然看见这个组合，烟机灶具洗碗机都有啦，就是木工师傅现在还在施工，机器暂时还没有安装没办法展示，价格、质量、功能这些总体还是很满意。,,,5.0
23-05-28,52703616,dw,front_control,MIDEA,V8,V8,ASIA,cn,retail,jd,,Negative,onboard,Delivery_Installation,"It’s just that the carpenter is still working, and the machine has not been installed yet.","I placed an order at noon yesterday and received the goods today. I was worried that I couldn’t choose a satisfactory smoke stove. I suddenly saw this combination. It has a range of hoods, stoves, and dishwashers. It’s just that the carpenter is still working, and the machine has not been installed yet. There is no way to show it, but the overall price, quality, and functions are still very satisfactory.",昨天中午下单今天就收到货啦，之前还愁没选到满意的烟灶，突然看见这个组合，烟机灶具洗碗机都有啦，就是木工师傅现在还在施工，机器暂时还没有安装没办法展示，价格、质量、功能这些总体还是很满意。,,,5.0
